yaw,pitch,distance,label
-0.03423,0.13859,0.20574,1
-0.04426,0.1168,0.20579,1
0.55759,-0.01374,0.23554,0
-0.16529,-0.09693,0.27067,0
-0.47238,-0.07937,0.23989,0
-0.89927,-0.01087,0.1795,0
-1.25579,0.0156,0.14815,0
-1.30174,0.08858,0.14973,0
-0.82856,0.09567,0.19495,0
-1.31903,0.06162,0.14602,0
0.76867,0.05576,0.20579,0
0.03001,0.42005,0.28324,0
-0.09303,0.51878,0.27482,0
-0.12518,0.49681,0.26426,0
-0.19173,0.44185,0.25501,0
-0.17955,0.47352,0.25098,0
-0.18098,0.50893,0.25331,0
-0.09258,0.5718,0.2814,0
0.31327,0.40168,0.2497,0
0.49579,0.11938,0.24375,0
0.56202,-0.01717,0.23344,0
-1.00006,0.17366,0.16846,0
-0.13128,-0.35454,0.26283,0
-0.19432,-0.19352,0.26255,0
-0.01166,-0.27072,0.27172,0
0.18056,-0.18666,0.25728,0
0.85054,0.04467,0.18948,0
0.8386,0.16599,0.19254,0
-0.21374,0.32115,0.19695,0
0.38727,0.21503,0.19134,0
-0.33034,-0.12492,0.18616,0
-0.08224,-0.23443,0.2063,0
-0.48112,-0.07763,0.17621,0
-0.50869,-0.06107,0.17063,0
-0.63209,-0.04741,0.1577,0
-0.64539,-0.0087,0.16273,0
-0.74778,-0.01167,0.1498,0
-0.79544,0.13881,0.13969,0
-0.8386,0.19995,0.13636,0
-0.95564,0.24952,0.11987,0
-0.5643,0.47416,0.13267,0
0.32335,0.59886,0.15876,0
0.48836,0.4743,0.15277,0
0.65583,0.40846,0.14308,0
0.77659,0.22591,0.15031,0
0.7983,0.16939,0.15076,0
0.96132,0.08745,0.13128,0
0.98642,0.02425,0.12843,0
0.83813,-0.07222,0.14065,0
0.57082,-0.22341,0.16307,0
0.48207,-0.27648,0.17347,0
0.41785,-0.30144,0.1755,0
-0.04566,0.13416,0.2634,1
-0.04582,0.13581,0.26422,1
-0.05896,0.13198,0.26391,1
-0.05698,0.13289,0.26368,1
-0.05837,0.13638,0.26346,1
-0.04672,0.1315,0.26475,1
-0.0348,0.13274,0.26364,1
-0.01856,0.12638,0.26398,1
-0.07105,0.12825,0.26246,1
-0.04958,0.12952,0.2644,1
-0.02723,0.13954,0.26213,1
-0.03871,0.13609,0.25976,1
-0.04968,0.13264,0.26148,1
-0.06414,0.12311,0.2612,1
-0.08355,0.12203,0.26058,1
-0.04509,0.15786,0.26541,1
0.00688,0.15875,0.26492,1
0.02868,0.16638,0.26784,1
0.04439,0.14988,0.26335,1
-0.00564,0.13995,0.26526,1
-0.06359,0.09794,0.26235,1
-0.07411,0.08601,0.26535,1
-0.10163,0.09055,0.26259,1
-0.09052,0.08658,0.26517,1
-0.03798,0.10763,0.26574,1
-0.05748,0.10538,0.26832,1
-0.06546,0.1149,0.2691,1
-0.05842,0.11996,0.27122,1
-0.03518,0.11571,0.26948,1
-0.0166,0.12169,0.26976,1
-0.00812,0.1246,0.26971,1
-0.00874,0.12625,0.2696,1
-0.01253,0.13005,0.26829,1
-0.00834,0.13311,0.26803,1
-0.08359,0.09108,0.22082,1
-0.06398,0.11739,0.2198,1
-0.0663,0.14251,0.2201,1
-0.05485,0.11124,0.22101,1
0.00354,0.10064,0.21913,1
-0.00356,0.10307,0.22513,1
-0.07383,0.10195,0.21211,1
-0.12184,0.11321,0.16737,1
-0.19756,0.0708,0.21795,1
-0.05307,0.14371,0.2132,1
-0.05186,0.11551,0.2159,1
-0.03542,0.11624,0.21896,1
-0.03821,0.11999,0.21968,1
-0.03562,0.11892,0.2194,1
-0.05657,0.11414,0.21493,1
-0.06797,0.10313,0.21396,1
-0.05165,0.11071,0.21557,1
-0.06091,0.10043,0.21234,1
-0.07262,0.10046,0.21229,1
-0.06559,0.10241,0.21251,1
-0.06368,0.09886,0.21438,1
-0.05591,0.11248,0.21543,1
-0.04386,0.09885,0.21893,1
-0.02162,0.1025,0.22212,1
0.00204,0.12476,0.21942,1
0.00484,0.12987,0.22192,1
0.00966,0.10263,0.22265,1
0.04528,0.12006,0.22315,1
0.01704,0.13016,0.21743,1
-0.08127,0.21345,0.2122,1
-0.05373,0.12088,0.21862,1
-0.06035,0.12466,0.21679,1
-0.05854,0.11229,0.22,1
-0.03695,0.07335,0.21696,1
-0.02022,0.10662,0.21276,1
-0.02613,0.12411,0.21132,1
-0.04031,0.11958,0.2119,1
-0.04896,0.12023,0.21499,1
-0.07581,0.11479,0.2217,1
-0.04486,0.11353,0.21654,1
-0.03797,0.11409,0.21529,1
-0.0313,0.11623,0.21608,1
-0.03534,0.10797,0.21585,1
-1.08189,0.15834,0.14588,0
-0.25893,0.23397,0.23326,0
0.13869,-0.23004,0.23818,0
0.13969,-0.20955,0.23901,0
0.18151,-0.1418,0.23912,0
0.11999,-0.03754,0.25271,0
-0.00345,0.07373,0.20132,1
0.00572,0.05413,0.20241,1
0.01906,0.05739,0.20132,1
0.01552,0.06121,0.20133,1
0.02255,0.06566,0.20155,1
0.02066,0.06604,0.20209,1
0.02924,0.06543,0.20158,1
0.01915,0.06655,0.19981,1
0.02287,0.05986,0.20019,1
0.01816,0.05129,0.20065,1
0.01671,0.052,0.20025,1
0.01393,0.05017,0.2023,1
0.0067,0.05222,0.20076,1
0.01482,0.03946,0.19944,1
0.01448,0.04337,0.20031,1
0.01452,0.05763,0.20098,1
